storeNo,partNo,date,price
5,10775,2019-07-01,0.0
5,10775,2019-08-01,58.99
5,10775,2019-09-01,58.99
5,10775,2019-10-01,81.99
5,10775,2019-11-01,69.99
5,10775,2019-12-01,76.99
6,10775,2019-07-01,58.99
6,10775,2019-08-01,0.0
6,10775,2019-09-01,57.99
6,10775,2019-10-01,58.99
6,10775,2019-11-01,0.0
6,10775,2019-12-01,62.99
7,10775,2019-07-01,74.99
7,10775,2019-08-01,76.99
7,10775,2019-09-01,0.0
7,10775,2019-10-01,81.99
7,10775,2019-11-01,81.99
7,10775,2019-12-01,72.99
1,10776,2019-07-01,48.99
1,10776,2019-08-01,52.99
1,10776,2019-09-01,48.99
1,10776,2019-10-01,61.99
1,10776,2019-11-01,0.0
1,10776,2019-12-01,45.99
2,10776,2019-07-01,46.99
2,10776,2019-08-01,48.99
2,10776,2019-09-01,41.99
2,10776,2019-10-01,60.99
2,10776,2019-11-01,57.99
2,10776,2019-12-01,56.99
3,10776,2019-07-01,0.0
3,10776,2019-08-01,48.99
3,10776,2019-09-01,50.99
3,10776,2019-10-01,46.99
3,10776,2019-11-01,57.99
3,10776,2019-12-01,48.99
4,10776,2019-07-01,45.99
4,10776,2019-08-01,54.99
4,10776,2019-09-01,54.99
4,10776,2019-10-01,0.0
4,10776,2019-11-01,60.99
4,10776,2019-12-01,45.99
5,10776,2019-07-01,61.99
5,10776,2019-08-01,0.0
5,10776,2019-09-01,56.99
5,10776,2019-10-01,41.99
5,10776,2019-11-01,43.99
5,10776,2019-12-01,55.99
6,10776,2019-07-01,55.99
6,10776,2019-08-01,49.99
6,10776,2019-09-01,60.99
6,10776,2019-10-01,45.99
6,10776,2019-11-01,0.0
6,10776,2019-12-01,48.99
7,10776,2019-07-01,57.99
7,10776,2019-08-01,0.0
7,10776,2019-09-01,43.99
7,10776,2019-10-01,43.99
7,10776,2019-11-01,56.99
7,10776,2019-12-01,45.99
1,10777,2019-07-01,176.99
1,10777,2019-08-01,0.0
1,10777,2019-09-01,160.99
1,10777,2019-10-01,165.99
1,10777,2019-11-01,161.99
1,10777,2019-12-01,174.99
2,10777,2019-07-01,156.99
2,10777,2019-08-01,181.99
2,10777,2019-09-01,194.99
2,10777,2019-10-01,179.99
2,10777,2019-11-01,0.0
2,10777,2019-12-01,160.99
3,10777,2019-07-01,151.99
3,10777,2019-08-01,210.99
3,10777,2019-09-01,192.99
3,10777,2019-10-01,152.99
3,10777,2019-11-01,170.99
3,10777,2019-12-01,0.0
4,10777,2019-07-01,212.99
4,10777,2019-08-01,194.99
4,10777,2019-09-01,210.99
4,10777,2019-10-01,181.99
4,10777,2019-11-01,161.99
4,10777,2019-12-01,154.99
5,10777,2019-07-01,160.99
5,10777,2019-08-01,143.99
5,10777,2019-09-01,0.0
5,10777,2019-10-01,194.99
5,10777,2019-11-01,192.99
5,10777,2019-12-01,194.99
6,10777,2019-07-01,214.99
6,10777,2019-08-01,188.99
6,10777,2019-09-01,161.99
6,10777,2019-10-01,167.99
6,10777,2019-11-01,178.99
6,10777,2019-12-01,154.99
7,10777,2019-07-01,190.99
7,10777,2019-08-01,163.99
7,10777,2019-09-01,172.99
7,10777,2019-10-01,156.99
7,10777,2019-11-01,181.99
7,10777,2019-12-01,206.99
1,10778,2019-07-01,1039.99
1,10778,2019-08-01,1169.99
1,10778,2019-09-01,1221.99
1,10778,2019-10-01,0.0
1,10778,2019-11-01,1247.99
1,10778,2019-12-01,1156.99
2,10778,2019-07-01,1507.99
2,10778,2019-08-01,1468.99
2,10778,2019-09-01,1455.99
2,10778,2019-10-01,1065.99
2,10778,2019-11-01,1312.99
2,10778,2019-12-01,1117.99
3,10778,2019-07-01,0.0
3,10778,2019-08-01,1117.99
3,10778,2019-09-01,0.0
3,10778,2019-10-01,1520.99
3,10778,2019-11-01,0.0
3,10778,2019-12-01,1104.99
4,10778,2019-07-01,1325.99
4,10778,2019-08-01,1403.99
4,10778,2019-09-01,1234.99
4,10778,2019-10-01,1546.99
4,10778,2019-11-01,0.0
4,10778,2019-12-01,1208.99
5,10778,2019-07-01,1507.99
5,10778,2019-08-01,1130.99
5,10778,2019-09-01,1052.99
5,10778,2019-10-01,1494.99
5,10778,2019-11-01,1260.99
5,10778,2019-12-01,1390.99
6,10778,2019-07-01,1403.99
6,10778,2019-08-01,1416.99
6,10778,2019-09-01,1429.99
6,10778,2019-10-01,1390.99
6,10778,2019-11-01,1351.99
6,10778,2019-12-01,1481.99
7,10778,2019-07-01,1104.99
7,10778,2019-08-01,1325.99
7,10778,2019-09-01,1364.99
7,10778,2019-10-01,1377.99
7,10778,2019-11-01,1455.99
7,10778,2019-12-01,0.0
1,10779,2019-07-01,217.99
1,10779,2019-08-01,312.99
1,10779,2019-09-01,288.99
1,10779,2019-10-01,0.0
1,10779,2019-11-01,259.99
1,10779,2019-12-01,270.99
2,10779,2019-07-01,0.0
2,10779,2019-08-01,304.99
2,10779,2019-09-01,241.99
2,10779,2019-10-01,235.99
2,10779,2019-11-01,262.99
2,10779,2019-12-01,257.99
3,10779,2019-07-01,278.99
3,10779,2019-08-01,222.99
3,10779,2019-09-01,0.0
3,10779,2019-10-01,225.99
3,10779,2019-11-01,307.99
3,10779,2019-12-01,310.99
4,10779,2019-07-01,270.99
4,10779,2019-08-01,312.99
4,10779,2019-09-01,315.99
4,10779,2019-10-01,238.99
4,10779,2019-11-01,0.0
4,10779,2019-12-01,0.0
5,10779,2019-07-01,225.99
5,10779,2019-08-01,278.99
5,10779,2019-09-01,272.99
5,10779,2019-10-01,0.0
5,10779,2019-11-01,0.0
5,10779,2019-12-01,0.0
6,10779,2019-07-01,280.99
6,10779,2019-08-01,304.99
6,10779,2019-09-01,0.0
6,10779,2019-10-01,278.99
6,10779,2019-11-01,249.99
6,10779,2019-12-01,0.0
7,10779,2019-07-01,310.99
7,10779,2019-08-01,291.99
7,10779,2019-09-01,233.99
7,10779,2019-10-01,0.0
7,10779,2019-11-01,288.99
7,10779,2019-12-01,267.99
1,10780,2019-07-01,0.0
1,10780,2019-08-01,275.99
1,10780,2019-09-01,281.99
1,10780,2019-10-01,307.99
1,10780,2019-11-01,307.99
1,10780,2019-12-01,377.99
2,10780,2019-07-01,329.99
2,10780,2019-08-01,329.99
2,10780,2019-09-01,278.99
2,10780,2019-10-01,255.99
2,10780,2019-11-01,0.0
2,10780,2019-12-01,377.99
3,10780,2019-07-01,380.99
3,10780,2019-08-01,262.99
3,10780,2019-09-01,383.99
3,10780,2019-10-01,374.99
3,10780,2019-11-01,339.99
3,10780,2019-12-01,262.99
4,10780,2019-07-01,0.0
4,10780,2019-08-01,287.99
4,10780,2019-09-01,329.99
4,10780,2019-10-01,371.99
4,10780,2019-11-01,380.99
4,10780,2019-12-01,374.99
5,10780,2019-07-01,329.99
5,10780,2019-08-01,348.99
5,10780,2019-09-01,0.0
5,10780,2019-10-01,358.99
5,10780,2019-11-01,259.99
5,10780,2019-12-01,355.99
6,10780,2019-07-01,287.99
6,10780,2019-08-01,303.99
6,10780,2019-09-01,310.99
6,10780,2019-10-01,374.99
6,10780,2019-11-01,287.99
6,10780,2019-12-01,323.99
7,10780,2019-07-01,374.99
7,10780,2019-08-01,262.99
7,10780,2019-09-01,281.99
7,10780,2019-10-01,358.99
7,10780,2019-11-01,281.99
7,10780,2019-12-01,265.99
1,10781,2019-07-01,57.99
1,10781,2019-08-01,60.99
1,10781,2019-09-01,52.99
1,10781,2019-10-01,0.0
1,10781,2019-11-01,50.99
1,10781,2019-12-01,43.99
2,10781,2019-07-01,47.99
2,10781,2019-08-01,52.99
2,10781,2019-09-01,55.99
2,10781,2019-10-01,52.99
2,10781,2019-11-01,62.99
2,10781,2019-12-01,50.99
3,10781,2019-07-01,58.99
3,10781,2019-08-01,49.99
3,10781,2019-09-01,50.99
3,10781,2019-10-01,54.99
3,10781,2019-11-01,59.99
3,10781,2019-12-01,50.99
4,10781,2019-07-01,59.99
4,10781,2019-08-01,44.99
4,10781,2019-09-01,56.99
4,10781,2019-10-01,43.99
4,10781,2019-11-01,44.99
4,10781,2019-12-01,60.99
5,10781,2019-07-01,49.99
5,10781,2019-08-01,59.99
5,10781,2019-09-01,45.99
5,10781,2019-10-01,0.0
5,10781,2019-11-01,57.99
5,10781,2019-12-01,56.99
6,10781,2019-07-01,54.99
6,10781,2019-08-01,50.99
6,10781,2019-09-01,56.99
6,10781,2019-10-01,53.99
6,10781,2019-11-01,55.99
6,10781,2019-12-01,0.0
7,10781,2019-07-01,43.99
7,10781,2019-08-01,47.99
7,10781,2019-09-01,62.99
7,10781,2019-10-01,62.99
7,10781,2019-11-01,53.99
7,10781,2019-12-01,46.99
1,10782,2019-07-01,49.99
1,10782,2019-08-01,56.99
1,10782,2019-09-01,62.99
1,10782,2019-10-01,67.99
1,10782,2019-11-01,48.99
1,10782,2019-12-01,70.99
2,10782,2019-07-01,60.99
2,10782,2019-08-01,59.99
2,10782,2019-09-01,71.99
2,10782,2019-10-01,0.0
2,10782,2019-11-01,56.99
2,10782,2019-12-01,62.99
3,10782,2019-07-01,48.99
3,10782,2019-08-01,0.0
3,10782,2019-09-01,47.99
3,10782,2019-10-01,60.99
3,10782,2019-11-01,63.99
3,10782,2019-12-01,55.99
4,10782,2019-07-01,51.99
4,10782,2019-08-01,52.99
4,10782,2019-09-01,68.99
4,10782,2019-10-01,56.99
4,10782,2019-11-01,50.99
4,10782,2019-12-01,70.99
5,10782,2019-07-01,0.0
5,10782,2019-08-01,0.0
5,10782,2019-09-01,47.99
5,10782,2019-10-01,65.99
5,10782,2019-11-01,51.99
5,10782,2019-12-01,70.99
6,10782,2019-07-01,0.0
6,10782,2019-08-01,64.99
6,10782,2019-09-01,49.99
6,10782,2019-10-01,59.99
6,10782,2019-11-01,49.99
6,10782,2019-12-01,53.99
7,10782,2019-07-01,61.99
7,10782,2019-08-01,68.99
7,10782,2019-09-01,70.99
7,10782,2019-10-01,52.99
7,10782,2019-11-01,50.99
7,10782,2019-12-01,0.0
1,10783,2019-07-01,62.99
1,10783,2019-08-01,75.99
1,10783,2019-09-01,79.99
1,10783,2019-10-01,85.99
1,10783,2019-11-01,64.99
1,10783,2019-12-01,70.99
2,10783,2019-07-01,60.99
2,10783,2019-08-01,65.99
2,10783,2019-09-01,81.99
2,10783,2019-10-01,85.99
2,10783,2019-11-01,73.99
2,10783,2019-12-01,82.99
3,10783,2019-07-01,0.0
3,10783,2019-08-01,85.99
3,10783,2019-09-01,0.0
3,10783,2019-10-01,84.99
3,10783,2019-11-01,80.99
3,10783,2019-12-01,69.99
4,10783,2019-07-01,72.99
4,10783,2019-08-01,84.99
4,10783,2019-09-01,59.99
4,10783,2019-10-01,60.99
4,10783,2019-11-01,82.99
4,10783,2019-12-01,0.0
5,10783,2019-07-01,69.99
5,10783,2019-08-01,80.99
5,10783,2019-09-01,0.0
5,10783,2019-10-01,79.99
5,10783,2019-11-01,67.99
5,10783,2019-12-01,85.99
6,10783,2019-07-01,61.99
6,10783,2019-08-01,0.0
6,10783,2019-09-01,75.99
6,10783,2019-10-01,82.99
6,10783,2019-11-01,65.99
6,10783,2019-12-01,66.99
7,10783,2019-07-01,80.99
7,10783,2019-08-01,67.99
7,10783,2019-09-01,72.99
7,10783,2019-10-01,0.0
7,10783,2019-11-01,71.99
7,10783,2019-12-01,59.99
1,10784,2019-07-01,175.99
1,10784,2019-08-01,169.99
1,10784,2019-09-01,155.99
1,10784,2019-10-01,187.99
1,10784,2019-11-01,164.99
1,10784,2019-12-01,0.0
2,10784,2019-07-01,131.99
2,10784,2019-08-01,145.99
2,10784,2019-09-01,180.99
2,10784,2019-10-01,0.0
2,10784,2019-11-01,169.99
2,10784,2019-12-01,148.99
3,10784,2019-07-01,0.0
3,10784,2019-08-01,180.99
3,10784,2019-09-01,0.0
3,10784,2019-10-01,147.99
3,10784,2019-11-01,140.99
3,10784,2019-12-01,164.99
4,10784,2019-07-01,148.99
4,10784,2019-08-01,179.99
4,10784,2019-09-01,140.99
4,10784,2019-10-01,187.99
4,10784,2019-11-01,187.99
4,10784,2019-12-01,190.99
5,10784,2019-07-01,187.99
5,10784,2019-08-01,153.99
5,10784,2019-09-01,169.99
5,10784,2019-10-01,140.99
5,10784,2019-11-01,167.99
5,10784,2019-12-01,0.0
6,10784,2019-07-01,183.99
6,10784,2019-08-01,131.99
6,10784,2019-09-01,183.99
6,10784,2019-10-01,0.0
6,10784,2019-11-01,151.99
6,10784,2019-12-01,171.99
7,10784,2019-07-01,159.99
7,10784,2019-08-01,167.99
7,10784,2019-09-01,135.99
7,10784,2019-10-01,129.99
7,10784,2019-11-01,142.99
7,10784,2019-12-01,180.99
1,10785,2019-07-01,0.0
1,10785,2019-08-01,122.99
1,10785,2019-09-01,167.99
1,10785,2019-10-01,134.99
1,10785,2019-11-01,136.99
1,10785,2019-12-01,154.99
2,10785,2019-07-01,134.99
2,10785,2019-08-01,166.99
2,10785,2019-09-01,125.99
2,10785,2019-10-01,136.99
2,10785,2019-11-01,0.0
2,10785,2019-12-01,0.0
3,10785,2019-07-01,146.99
3,10785,2019-08-01,140.99
3,10785,2019-09-01,166.99
3,10785,2019-10-01,154.99
3,10785,2019-11-01,0.0
3,10785,2019-12-01,0.0
4,10785,2019-07-01,178.99
4,10785,2019-08-01,140.99
4,10785,2019-09-01,127.99
4,10785,2019-10-01,140.99
4,10785,2019-11-01,176.99
4,10785,2019-12-01,131.99
5,10785,2019-07-01,154.99
5,10785,2019-08-01,176.99
5,10785,2019-09-01,0.0
5,10785,2019-10-01,179.99
5,10785,2019-11-01,128.99
5,10785,2019-12-01,0.0
6,10785,2019-07-01,130.99
6,10785,2019-08-01,124.99
6,10785,2019-09-01,145.99
6,10785,2019-10-01,149.99
6,10785,2019-11-01,136.99
6,10785,2019-12-01,178.99
7,10785,2019-07-01,134.99
7,10785,2019-08-01,130.99
7,10785,2019-09-01,148.99
7,10785,2019-10-01,124.99
7,10785,2019-11-01,175.99
7,10785,2019-12-01,0.0
1,10786,2019-07-01,503.99
1,10786,2019-08-01,0.0
1,10786,2019-09-01,543.99
1,10786,2019-10-01,469.99
1,10786,2019-11-01,489.99
1,10786,2019-12-01,528.99
2,10786,2019-07-01,593.99
2,10786,2019-08-01,593.99
2,10786,2019-09-01,0.0
2,10786,2019-10-01,469.99
2,10786,2019-11-01,0.0
2,10786,2019-12-01,533.99
3,10786,2019-07-01,484.99
3,10786,2019-08-01,399.99
3,10786,2019-09-01,0.0
3,10786,2019-10-01,0.0
3,10786,2019-11-01,439.99
3,10786,2019-12-01,548.99
4,10786,2019-07-01,588.99
4,10786,2019-08-01,538.99
4,10786,2019-09-01,503.99
4,10786,2019-10-01,568.99
4,10786,2019-11-01,484.99
4,10786,2019-12-01,409.99
5,10786,2019-07-01,469.99
5,10786,2019-08-01,434.99
5,10786,2019-09-01,528.99
5,10786,2019-10-01,409.99
5,10786,2019-11-01,419.99
5,10786,2019-12-01,434.99
6,10786,2019-07-01,464.99
6,10786,2019-08-01,538.99
6,10786,2019-09-01,538.99
6,10786,2019-10-01,414.99
6,10786,2019-11-01,0.0
6,10786,2019-12-01,538.99
7,10786,2019-07-01,558.99
7,10786,2019-08-01,479.99
7,10786,2019-09-01,0.0
7,10786,2019-10-01,558.99
7,10786,2019-11-01,439.99
7,10786,2019-12-01,444.99
1,10787,2019-07-01,38.99
1,10787,2019-08-01,35.99
1,10787,2019-09-01,42.99
1,10787,2019-10-01,0.0
1,10787,2019-11-01,34.99
1,10787,2019-12-01,0.0
2,10787,2019-07-01,42.99
2,10787,2019-08-01,37.99
2,10787,2019-09-01,30.99
2,10787,2019-10-01,40.99
2,10787,2019-11-01,37.99
2,10787,2019-12-01,38.99
3,10787,2019-07-01,30.99
3,10787,2019-08-01,33.99
3,10787,2019-09-01,33.99
3,10787,2019-10-01,32.99
3,10787,2019-11-01,0.0
3,10787,2019-12-01,38.99
4,10787,2019-07-01,36.99
4,10787,2019-08-01,39.99
4,10787,2019-09-01,34.99
4,10787,2019-10-01,37.99
4,10787,2019-11-01,0.0
4,10787,2019-12-01,42.99
5,10787,2019-07-01,40.99
5,10787,2019-08-01,34.99
5,10787,2019-09-01,42.99
5,10787,2019-10-01,41.99
5,10787,2019-11-01,36.99
5,10787,2019-12-01,0.0
6,10787,2019-07-01,42.99
6,10787,2019-08-01,34.99
6,10787,2019-09-01,31.99
6,10787,2019-10-01,41.99
6,10787,2019-11-01,30.99
6,10787,2019-12-01,35.99
7,10787,2019-07-01,30.99
7,10787,2019-08-01,31.99
7,10787,2019-09-01,34.99
7,10787,2019-10-01,43.99
7,10787,2019-11-01,39.99
7,10787,2019-12-01,41.99
1,10788,2019-07-01,221.99
1,10788,2019-08-01,180.99
1,10788,2019-09-01,221.99
1,10788,2019-10-01,227.99
1,10788,2019-11-01,219.99
1,10788,2019-12-01,237.99
2,10788,2019-07-01,196.99
2,10788,2019-08-01,241.99
2,10788,2019-09-01,0.0
2,10788,2019-10-01,196.99
2,10788,2019-11-01,207.99
2,10788,2019-12-01,166.99
3,10788,2019-07-01,239.99
3,10788,2019-08-01,213.99
3,10788,2019-09-01,227.99
3,10788,2019-10-01,0.0
3,10788,2019-11-01,186.99
3,10788,2019-12-01,184.99
4,10788,2019-07-01,180.99
4,10788,2019-08-01,178.99
4,10788,2019-09-01,227.99
4,10788,2019-10-01,163.99
4,10788,2019-11-01,215.99
4,10788,2019-12-01,186.99
5,10788,2019-07-01,178.99
5,10788,2019-08-01,0.0
5,10788,2019-09-01,237.99
5,10788,2019-10-01,194.99
5,10788,2019-11-01,223.99
5,10788,2019-12-01,176.99
6,10788,2019-07-01,198.99
6,10788,2019-08-01,239.99
6,10788,2019-09-01,0.0
6,10788,2019-10-01,0.0
6,10788,2019-11-01,229.99
6,10788,2019-12-01,194.99
7,10788,2019-07-01,215.99
7,10788,2019-08-01,0.0
7,10788,2019-09-01,194.99
7,10788,2019-10-01,186.99
7,10788,2019-11-01,174.99
7,10788,2019-12-01,243.99
1,10789,2019-07-01,90.99
1,10789,2019-08-01,105.99
1,10789,2019-09-01,94.99
1,10789,2019-10-01,75.99
1,10789,2019-11-01,0.0
1,10789,2019-12-01,89.99
2,10789,2019-07-01,80.99
2,10789,2019-08-01,0.0
2,10789,2019-09-01,75.99
2,10789,2019-10-01,89.99
2,10789,2019-11-01,78.99
2,10789,2019-12-01,71.99
3,10789,2019-07-01,90.99
3,10789,2019-08-01,94.99
3,10789,2019-09-01,100.99
3,10789,2019-10-01,88.99
3,10789,2019-11-01,77.99
3,10789,2019-12-01,98.99
4,10789,2019-07-01,99.99
4,10789,2019-08-01,84.99
4,10789,2019-09-01,0.0
4,10789,2019-10-01,106.99
4,10789,2019-11-01,73.99
4,10789,2019-12-01,91.99
5,10789,2019-07-01,107.99
5,10789,2019-08-01,77.99
5,10789,2019-09-01,75.99
5,10789,2019-10-01,83.99
5,10789,2019-11-01,98.99
5,10789,2019-12-01,0.0
6,10789,2019-07-01,90.99
6,10789,2019-08-01,0.0
6,10789,2019-09-01,97.99
6,10789,2019-10-01,107.99
6,10789,2019-11-01,89.99
6,10789,2019-12-01,97.99
7,10789,2019-07-01,105.99
7,10789,2019-08-01,93.99
7,10789,2019-09-01,71.99
7,10789,2019-10-01,80.99
7,10789,2019-11-01,0.0
7,10789,2019-12-01,101.99
1,10790,2019-07-01,68.99
1,10790,2019-08-01,0.0
1,10790,2019-09-01,66.99
1,10790,2019-10-01,61.99
1,10790,2019-11-01,0.0
1,10790,2019-12-01,60.99
2,10790,2019-07-01,66.99
2,10790,2019-08-01,77.99
2,10790,2019-09-01,76.99
2,10790,2019-10-01,0.0
2,10790,2019-11-01,72.99
2,10790,2019-12-01,73.99
3,10790,2019-07-01,76.99
3,10790,2019-08-01,56.99
3,10790,2019-09-01,70.99
3,10790,2019-10-01,73.99
3,10790,2019-11-01,64.99
3,10790,2019-12-01,68.99
4,10790,2019-07-01,70.99
4,10790,2019-08-01,61.99
4,10790,2019-09-01,63.99
4,10790,2019-10-01,0.0
4,10790,2019-11-01,76.99
4,10790,2019-12-01,76.99
5,10790,2019-07-01,73.99
5,10790,2019-08-01,63.99
5,10790,2019-09-01,0.0
5,10790,2019-10-01,58.99
5,10790,2019-11-01,67.99
5,10790,2019-12-01,57.99
6,10790,2019-07-01,81.99
6,10790,2019-08-01,68.99
6,10790,2019-09-01,66.99
6,10790,2019-10-01,65.99
6,10790,2019-11-01,60.99
6,10790,2019-12-01,61.99
7,10790,2019-07-01,70.99
7,10790,2019-08-01,64.99
7,10790,2019-09-01,70.99
7,10790,2019-10-01,0.0
7,10790,2019-11-01,78.99
7,10790,2019-12-01,80.99
1,10791,2019-07-01,65.99
1,10791,2019-08-01,61.99
1,10791,2019-09-01,50.99
1,10791,2019-10-01,63.99
1,10791,2019-11-01,56.99
1,10791,2019-12-01,63.99
2,10791,2019-07-01,70.99
2,10791,2019-08-01,57.99
2,10791,2019-09-01,62.99
2,10791,2019-10-01,67.99
2,10791,2019-11-01,57.99
2,10791,2019-12-01,50.99
3,10791,2019-07-01,0.0
3,10791,2019-08-01,51.99
3,10791,2019-09-01,71.99
3,10791,2019-10-01,70.99
3,10791,2019-11-01,52.99
3,10791,2019-12-01,53.99
4,10791,2019-07-01,0.0
4,10791,2019-08-01,64.99
4,10791,2019-09-01,54.99
4,10791,2019-10-01,53.99
4,10791,2019-11-01,70.99
4,10791,2019-12-01,68.99
5,10791,2019-07-01,62.99
5,10791,2019-08-01,0.0
5,10791,2019-09-01,50.99
5,10791,2019-10-01,60.99
5,10791,2019-11-01,71.99
5,10791,2019-12-01,53.99
6,10791,2019-07-01,0.0
6,10791,2019-08-01,54.99
6,10791,2019-09-01,54.99
6,10791,2019-10-01,52.99
6,10791,2019-11-01,49.99
6,10791,2019-12-01,56.99
7,10791,2019-07-01,64.99
7,10791,2019-08-01,52.99
7,10791,2019-09-01,59.99
7,10791,2019-10-01,66.99
7,10791,2019-11-01,60.99
7,10791,2019-12-01,0.0
1,10792,2019-07-01,94.99
1,10792,2019-08-01,120.99
1,10792,2019-09-01,89.99
1,10792,2019-10-01,121.99
1,10792,2019-11-01,108.99
1,10792,2019-12-01,103.99
2,10792,2019-07-01,101.99
2,10792,2019-08-01,0.0
2,10792,2019-09-01,111.99
2,10792,2019-10-01,93.99
2,10792,2019-11-01,90.99
2,10792,2019-12-01,113.99
3,10792,2019-07-01,91.99
3,10792,2019-08-01,106.99
3,10792,2019-09-01,0.0
3,10792,2019-10-01,119.99
3,10792,2019-11-01,85.99
3,10792,2019-12-01,100.99
4,10792,2019-07-01,82.99
4,10792,2019-08-01,113.99
4,10792,2019-09-01,0.0
4,10792,2019-10-01,91.99
4,10792,2019-11-01,81.99
4,10792,2019-12-01,121.99
5,10792,2019-07-01,85.99
5,10792,2019-08-01,93.99
5,10792,2019-09-01,87.99
5,10792,2019-10-01,83.99
5,10792,2019-11-01,97.99
5,10792,2019-12-01,110.99
6,10792,2019-07-01,90.99
6,10792,2019-08-01,0.0
6,10792,2019-09-01,96.99
6,10792,2019-10-01,113.99
6,10792,2019-11-01,95.99
6,10792,2019-12-01,97.99
7,10792,2019-07-01,91.99
7,10792,2019-08-01,118.99
7,10792,2019-09-01,118.99
7,10792,2019-10-01,0.0
7,10792,2019-11-01,101.99
7,10792,2019-12-01,89.99
1,10793,2019-07-01,0.0
1,10793,2019-08-01,54.99
1,10793,2019-09-01,60.99
1,10793,2019-10-01,54.99
1,10793,2019-11-01,59.99
1,10793,2019-12-01,62.99
2,10793,2019-07-01,65.99
2,10793,2019-08-01,53.99
2,10793,2019-09-01,48.99
2,10793,2019-10-01,0.0
2,10793,2019-11-01,62.99
2,10793,2019-12-01,68.99
3,10793,2019-07-01,60.99
3,10793,2019-08-01,58.99
3,10793,2019-09-01,55.99
3,10793,2019-10-01,64.99
3,10793,2019-11-01,71.99
3,10793,2019-12-01,50.99
4,10793,2019-07-01,52.99
4,10793,2019-08-01,0.0
4,10793,2019-09-01,59.99
4,10793,2019-10-01,0.0
4,10793,2019-11-01,0.0
4,10793,2019-12-01,0.0
5,10793,2019-07-01,71.99
5,10793,2019-08-01,0.0
5,10793,2019-09-01,47.99
5,10793,2019-10-01,62.99
5,10793,2019-11-01,62.99
5,10793,2019-12-01,64.99
6,10793,2019-07-01,63.99
6,10793,2019-08-01,61.99
6,10793,2019-09-01,50.99
6,10793,2019-10-01,63.99
6,10793,2019-11-01,58.99
6,10793,2019-12-01,63.99
7,10793,2019-07-01,62.99
7,10793,2019-08-01,56.99
7,10793,2019-09-01,56.99
7,10793,2019-10-01,68.99
7,10793,2019-11-01,50.99
7,10793,2019-12-01,55.99
1,10794,2019-07-01,29.99
1,10794,2019-08-01,0.0
1,10794,2019-09-01,35.99
1,10794,2019-10-01,33.99
1,10794,2019-11-01,42.99
1,10794,2019-12-01,31.99
2,10794,2019-07-01,34.99
2,10794,2019-08-01,0.0
2,10794,2019-09-01,34.99
2,10794,2019-10-01,34.99
2,10794,2019-11-01,35.99
2,10794,2019-12-01,33.99
3,10794,2019-07-01,0.0
3,10794,2019-08-01,0.0
3,10794,2019-09-01,38.99
3,10794,2019-10-01,41.99
3,10794,2019-11-01,40.99
3,10794,2019-12-01,36.99
4,10794,2019-07-01,32.99
4,10794,2019-08-01,31.99
4,10794,2019-09-01,38.99
4,10794,2019-10-01,0.0
4,10794,2019-11-01,38.99
4,10794,2019-12-01,43.99
5,10794,2019-07-01,38.99
5,10794,2019-08-01,42.99
5,10794,2019-09-01,31.99
5,10794,2019-10-01,37.99
5,10794,2019-11-01,31.99
5,10794,2019-12-01,42.99
6,10794,2019-07-01,35.99
6,10794,2019-08-01,35.99
6,10794,2019-09-01,31.99
6,10794,2019-10-01,38.99
6,10794,2019-11-01,41.99
6,10794,2019-12-01,44.99
7,10794,2019-07-01,38.99
7,10794,2019-08-01,42.99
7,10794,2019-09-01,31.99
7,10794,2019-10-01,40.99
7,10794,2019-11-01,29.99
7,10794,2019-12-01,32.99
1,10795,2019-07-01,201.99
1,10795,2019-08-01,183.99
1,10795,2019-09-01,209.99
1,10795,2019-10-01,233.99
1,10795,2019-11-01,189.99
1,10795,2019-12-01,217.99
2,10795,2019-07-01,239.99
2,10795,2019-08-01,195.99
2,10795,2019-09-01,201.99
2,10795,2019-10-01,239.99
2,10795,2019-11-01,199.99
2,10795,2019-12-01,183.99
3,10795,2019-07-01,159.99
3,10795,2019-08-01,0.0
3,10795,2019-09-01,0.0
3,10795,2019-10-01,159.99
3,10795,2019-11-01,223.99
3,10795,2019-12-01,215.99
4,10795,2019-07-01,227.99
4,10795,2019-08-01,233.99
4,10795,2019-09-01,239.99
4,10795,2019-10-01,209.99
4,10795,2019-11-01,225.99
4,10795,2019-12-01,227.99
5,10795,2019-07-01,223.99
5,10795,2019-08-01,235.99
5,10795,2019-09-01,175.99
5,10795,2019-10-01,201.99
5,10795,2019-11-01,0.0
5,10795,2019-12-01,203.99
6,10795,2019-07-01,233.99
6,10795,2019-08-01,183.99
6,10795,2019-09-01,185.99
6,10795,2019-10-01,159.99
6,10795,2019-11-01,197.99
6,10795,2019-12-01,175.99
7,10795,2019-07-01,0.0
7,10795,2019-08-01,221.99
7,10795,2019-09-01,163.99
7,10795,2019-10-01,219.99
7,10795,2019-11-01,211.99
7,10795,2019-12-01,239.99
1,10796,2019-07-01,179.99
1,10796,2019-08-01,140.99
1,10796,2019-09-01,173.99
1,10796,2019-10-01,0.0
1,10796,2019-11-01,175.99
1,10796,2019-12-01,137.99
2,10796,2019-07-01,124.99
2,10796,2019-08-01,127.99
2,10796,2019-09-01,173.99
2,10796,2019-10-01,179.99
2,10796,2019-11-01,152.99
2,10796,2019-12-01,136.99
3,10796,2019-07-01,0.0
